id,mx,my,kx,ky,realized_k,realized_theta_deg,cell_mass,c,phase
279,11,-2,2.2,-0.4,2.23606797749979,-10.304846468766,0.117556959396784,3.3667285839313e-05,0
280,11,2,2.2,0.4,2.23606797749979,10.304846468766,0.117556959396784,3.3667285839313e-05,0
281,6,-14,1.2,-2.8,3.04630924234556,-66.8014094863518,0.117471875555658,3.36429185707636e-05,0
282,6,14,1.2,2.8,3.04630924234556,66.8014094863518,0.117471875555658,3.36429185707636e-05,0
283,1,-14,0.2,-2.8,2.80713376952364,-85.9143832200251,0.112372977945872,3.2182638854659e-05,0
284,1,14,0.2,2.8,2.80713376952364,85.9143832200251,0.112372977945872,3.2182638854659e-05,0
285,11,-10,2.2,-2,2.9732137494637,-42.2736890060937,0.111185404627592,3.18425282345235e-05,0
286,11,10,2.2,2,2.9732137494637,42.2736890060937,0.111185404627592,3.18425282345235e-05,0
287,11,-1,2.2,-0.2,2.20907220343745,-5.19442890773481,0.109147794810703,3.12589745896674e-05,0
288,11,1,2.2,0.2,2.20907220343745,5.19442890773481,0.109147794810703,3.12589745896674e-05,0
289,7,-14,1.4,-2.8,3.13049516849971,-63.434948822922,0.10815072568303,3.09734227049031e-05,0
290,7,14,1.4,2.8,3.13049516849971,63.434948822922,0.10815072568303,3.09734227049031e-05,0
291,12,-6,2.4,-1.2,2.68328157299975,-26.565051177078,0.106474114824872,3.04932560070524e-05,0
292,12,6,2.4,1.2,2.68328157299975,26.565051177078,0.106474114824872,3.04932560070524e-05,0
293,11,0,2.2,0,2.2,0,0.105978722281434,3.03513799118543e-05,0
294,12,-7,2.4,-1.4,2.77848879788996,-30.2564371635293,0.105498329273936,3.02137995526683e-05,0
295,12,7,2.4,1.4,2.77848879788996,30.2564371635293,0.105498329273936,3.02137995526683e-05,0
296,12,-5,2.4,-1,2.6,-22.6198649480404,0.104250734946251,2.98564994399637e-05,0
297,12,5,2.4,1,2.6,22.6198649480404,0.104250734946251,2.98564994399637e-05,0
298,10,-12,2,-2.4,3.12409987036266,-50.1944289077348,0.104099679787177,2.98132385624779e-05,0
299,10,12,2,2.4,3.12409987036266,50.1944289077348,0.104099679787177,2.98132385624779e-05,0
300,9,-13,1.8,-2.6,3.16227766016838,-55.304846468766,0.103585200442779,2.96658961742845e-05,0
301,9,13,1.8,2.6,3.16227766016838,55.304846468766,0.103585200442779,2.96658961742845e-05,0
302,12,-8,2.4,-1.6,2.88444102037119,-33.6900675259798,0.1016151743512,2.91016979177421e-05,0
303,12,8,2.4,1.6,2.88444102037119,33.6900675259798,0.1016151743512,2.91016979177421e-05,0
304,12,-4,2.4,-0.8,2.5298221281347,-18.434948822922,0.0991473697946381,2.83949402589217e-05,0
305,12,4,2.4,0.8,2.5298221281347,18.434948822922,0.0991473697946381,2.83949402589217e-05,0
306,4,-15,0.8,-3,3.104834939252,-75.0685828218625,0.0989459228721627,2.83372476207722e-05,0
307,4,15,0.8,3,3.104834939252,75.0685828218625,0.0989459228721627,2.83372476207722e-05,0
308,11,-11,2.2,-2.2,3.11126983722081,-45,0.0985342358589796,2.82193440579352e-05,0
309,11,11,2.2,2.2,3.11126983722081,45,0.0985342358589796,2.82193440579352e-05,0
310,3,-15,0.6,-3,3.05941170815567,-78.6900675259798,0.0976811569457901,2.79750297122664e-05,0
311,3,15,0.6,3,3.05941170815567,78.6900675259798,0.0976811569457901,2.79750297122664e-05,0
312,8,-14,1.6,-2.8,3.22490309931942,-60.2551187030578,0.0973846422496337,2.78901104945333e-05,0
313,8,14,1.6,2.8,3.22490309931942,60.2551187030578,0.0973846422496337,2.78901104945333e-05,0
314,5,-15,1,-3,3.16227766016838,-71.565051177078,0.0972981728292975,2.78653464082065e-05,0
315,5,15,1,3,3.16227766016838,71.565051177078,0.0972981728292975,2.78653464082065e-05,0
316,12,-9,2.4,-1.8,3,-36.869897645844,0.0954807825808409,2.73448617232475e-05,0
317,12,9,2.4,1.8,3,36.869897645844,0.0954807825808409,2.73448617232475e-05,0
318,2,-15,0.4,-3,3.02654919008431,-82.4053566314086,0.0934248332850347,2.67560558118985e-05,0
319,2,15,0.4,3,3.02654919008431,82.4053566314086,0.0934248332850347,2.67560558118985e-05,0
320,6,-15,1.2,-3,3.2310988842807,-68.1985905136482,0.0931241133890138,2.66699322616735e-05,0
321,6,15,1.2,3,3.2310988842807,68.1985905136482,0.0931241133890138,2.66699322616735e-05,0
322,12,-3,2.4,-0.6,2.4738633753706,-14.0362434679265,0.092226662101337,2.64129100557224e-05,0
323,12,3,2.4,0.6,2.4738633753706,14.0362434679265,0.092226662101337,2.64129100557224e-05,0
324,10,-13,2,-2.6,3.28024389337134,-52.4314079711725,0.0885385383062088,2.53566636313635e-05,0
325,10,13,2,2.6,3.28024389337134,52.4314079711725,0.0885385383062088,2.53566636313635e-05,0
326,12,-10,2.4,-2,3.12409987036266,-39.8055710922652,0.0878740450144184,2.5166358559611e-05,0
327,12,10,2.4,2,3.12409987036266,39.8055710922652,0.0878740450144184,2.5166358559611e-05,0
328,7,-15,1.4,-3,3.31058907144937,-64.9831065219,0.0870085301748952,2.49184826733179e-05,0
329,7,15,1.4,3,3.31058907144937,64.9831065219,0.0870085301748952,2.49184826733179e-05,0
330,1,-15,0.2,-3,3.00665927567458,-86.1859251657096,0.0864577632987472,2.47607478531486e-05,0
331,1,15,0.2,3,3.00665927567458,86.1859251657096,0.0864577632987472,2.47607478531486e-05,0
332,11,-12,2.2,-2.4,3.25576411921994,-47.4895529219992,0.0862610499661496,2.47044108737733e-05,0
333,11,12,2.2,2.4,3.25576411921994,47.4895529219992,0.0862610499661496,2.47044108737733e-05,0
334,9,-14,1.8,-2.8,3.32866339541865,-57.2647737278924,0.0860915933948088,2.46558799926246e-05,0
335,9,14,1.8,2.8,3.32866339541865,57.2647737278924,0.0860915933948088,2.46558799926246e-05,0
336,12,-2,2.4,-0.4,2.43310501211929,-9.46232220802562,0.0851820115963745,2.43953837144012e-05,0
337,12,2,2.4,0.4,2.43310501211929,9.46232220802562,0.0851820115963745,2.43953837144012e-05,0
338,12,-1,2.4,-0.2,2.40831891575846,-4.76364169072618,0.0799253820413662,2.28899309476066e-05,0
339,12,1,2.4,0.2,2.40831891575846,4.76364169072618,0.0799253820413662,2.28899309476066e-05,0
340,8,-15,1.6,-3,3.4,-61.927513064147,0.0796105432709899,2.27997638751513e-05,0
341,8,15,1.6,3,3.4,61.927513064147,0.0796105432709899,2.27997638751513e-05,0
342,12,-11,2.4,-2.2,3.25576411921994,-42.5104470780008,0.0795244622074529,2.27751110108179e-05,0
343,12,11,2.4,2.2,3.25576411921994,42.5104470780008,0.0795244622074529,2.27751110108179e-05,0
344,13,-7,2.6,-1.4,2.95296461204668,-28.3007557660064,0.0792070123838437,2.26841961555347e-05,0
345,13,7,2.6,1.4,2.95296461204668,28.3007557660064,0.0792070123838437,2.26841961555347e-05,0
346,13,-6,2.6,-1.2,2.86356421265527,-24.7751405688319,0.078905356170095,2.2597804452095e-05,0
347,13,6,2.6,1.2,2.86356421265527,24.7751405688319,0.078905356170095,2.2597804452095e-05,0
348,12,0,2.4,0,2.4,0,0.0779792496259808,2.23325756311188e-05,0
349,4,-16,0.8,-3.2,3.29848450049413,-75.9637565320735,0.0776260852532792,2.22314324410855e-05,0
350,4,16,0.8,3.2,3.29848450049413,75.9637565320735,0.0776260852532792,2.22314324410855e-05,0
351,13,-8,2.6,-1.6,3.05286750449475,-31.6075022462489,0.0775219230643236,2.22016013004435e-05,0
352,13,8,2.6,1.6,3.05286750449475,31.6075022462489,0.0775219230643236,2.22016013004435e-05,0
353,5,-16,1,-3.2,3.35261092284804,-72.6459753637387,0.0769560179771845,2.20395310289394e-05,0
354,5,16,1,3.2,3.35261092284804,72.6459753637387,0.0769560179771845,2.20395310289394e-05,0
355,13,-5,2.6,-1,2.78567765543682,-21.0375110254218,0.0765932351029829,2.19356331841327e-05,0
356,13,5,2.6,1,2.78567765543682,21.0375110254218,0.0765932351029829,2.19356331841327e-05,0
357,3,-16,0.6,-3.2,3.25576411921994,-79.3803447238449,0.076241945074188,2.18350267898144e-05,0
358,3,16,0.6,3.2,3.25576411921994,79.3803447238449,0.076241945074188,2.18350267898144e-05,0
359,10,-14,2,-2.8,3.44093010681705,-54.4623222080256,0.074986487880779,2.14754748210801e-05,0
360,10,14,2,2.8,3.44093010681705,54.4623222080256,0.074986487880779,2.14754748210801e-05,0
361,11,-13,2.2,-2.6,3.40587727318528,-49.7636416907262,0.0748521858656982,2.14370118976282e-05,0
362,11,13,2.2,2.6,3.40587727318528,49.7636416907262,0.0748521858656982,2.14370118976282e-05,0
363,6,-16,1.2,-3.2,3.41760149812701,-69.4439547804165,0.0744370713132383,2.13181267174956e-05,0
364,6,16,1.2,3.2,3.41760149812701,69.4439547804165,0.0744370713132383,2.13181267174956e-05,0
365,13,-9,2.6,-1.8,3.16227766016838,-34.695153531234,0.0741446876982952,2.12343906053205e-05,0
366,13,9,2.6,1.8,3.16227766016838,34.695153531234,0.0741446876982952,2.12343906053205e-05,0
367,2,-16,0.4,-3.2,3.22490309931942,-82.8749836510982,0.0727983773940188,2.08488190996004e-05,0
368,2,16,0.4,3.2,3.22490309931942,82.8749836510982,0.0727983773940188,2.08488190996004e-05,0
369,13,-4,2.6,-0.8,2.72029410174709,-17.1027289690524,0.0726269733224428,2.07997304714037e-05,0
370,13,4,2.6,0.8,2.72029410174709,17.1027289690524,0.0726269733224428,2.07997304714037e-05,0
371,9,-15,1.8,-3,3.49857113690718,-59.0362434679265,0.0715579095852507,2.04935599596349e-05,0
372,9,15,1.8,3,3.49857113690718,59.0362434679265,0.0715579095852507,2.04935599596349e-05,0
373,12,-12,2.4,-2.4,3.39411254969543,-45,0.0710215845767327,2.03399611641472e-05,0
374,12,12,2.4,2.4,3.39411254969543,45,0.0710215845767327,2.03399611641472e-05,0
375,7,-16,1.4,-3.2,3.4928498393146,-66.3706222693432,0.0704180637334588,2.01671180688107e-05,0
376,7,16,1.4,3.2,3.4928498393146,66.3706222693432,0.0704180637334588,2.01671180688107e-05,0
377,13,-10,2.6,-2,3.28024389337134,-37.5685920288275,0.0695091847174376,1.99068230613287e-05,0
378,13,10,2.6,2,3.28024389337134,37.5685920288275,0.0695091847174376,1.99068230613287e-05,0
379,13,-3,2.6,-0.6,2.66833281282527,-12.9946167919165,0.0677700801762215,1.94087587187836e-05,0
380,13,3,2.6,0.6,2.66833281282527,12.9946167919165,0.0677700801762215,1.94087587187836e-05,0
381,1,-16,0.2,-3.2,3.20624390837628,-86.4236656250027,0.0675119050455993,1.93348196175695e-05,0
382,1,16,0.2,3.2,3.20624390837628,86.4236656250027,0.0675119050455993,1.93348196175695e-05,0
