crossing_angle_deg,physical_raw_relative_l2_pct,physical_raw_relative_linf_pct,physical_peak_change_pct,gl_over_mf12_norm_ratio
0,0.729099861850828,0.902364355383244,0.902364351303119,0.9929996353343
120,5.8950812437493,5.51952073561244,5.51561336332657,0.960741741595623
