x_over_lambda_p,mf12_eta20_scaled,gl6_eta20_scaled,gl12_eta20_scaled,gl16_eta20_scaled,gl6_difference_pct_of_mf12_peak,gl12_difference_pct_of_mf12_peak,gl16_difference_pct_of_mf12_peak
0.078125,0.029724193713732,0.0303023542222154,0.0298190039042632,0.029760519327377,1.84528077083938,0.302600089248055,0.115938317066992
0.1171875,0.027865085223169,0.0284395047168745,0.0279597556349937,0.0279013745017002,1.8333407947744,0.302153965800851,0.115822348428731
0.15625,0.0255159670361912,0.026085362240718,0.0256104425194692,0.0255522055271787,1.81730506754538,0.301531823863188,0.115660252823072
0.1953125,0.0228756759375264,0.0234389416305122,0.0229699020592661,0.0229118492679193,1.79774186733475,0.300735951359157,0.115452283599093
0.234375,0.0201360404474521,0.0206922578544435,0.0202299636408849,0.0201721343448368,1.77524626892917,0.299769112961392,0.115198761955018
0.2734375,0.0174551406390418,0.0180035654697605,0.0175487083243184,0.0174911409520503,1.75037516317193,0.298634458562049,0.114900074225165
0.3125,0.0149410014610066,0.015481036591613,0.0150341621415966,0.0149768941788683,1.72359825249852,0.297335445726005,0.114556669145433
0.3515625,0.0126480158949569,0.0131791758207537,0.0127407192366124,0.0126837871662333,1.69527178513857,0.295875784041698,0.11416905524704
0.390625,0.0105850799432835,0.0111069546210835,0.0106772768431401,0.0106207160938459,1.6656366071393,0.294259403643127,0.113737798439476
0.4296875,0.00873165001388961,0.00924387462173682,0.00882329266626342,0.00876713756419197,1.63483704843589,0.292490444665094,0.113263519760132
0.46875,0.00705641567503657,0.0075586505338359,0.00714745763816783,0.00709174135670704,1.602953356013,0.290573260263421,0.112746893201511
0.5078125,0.00553332983359352,0.00602525189144313,0.00562372609867447,0.00556848060533235,1.5700385979021,0.288512423906528,0.112188643496213
0.546875,0.00415120187084476,0.00463250644308588,0.00424090893191546,0.00418616493357875,1.53615139574884,0.286312732145113,0.111589543744402
0.5859375,0.00291539408897435,0.00338580356379826,0.00300437001030815,0.00295015690019416,1.50137815637084,0.283979196600035,0.110950412805808
0.625,0.00184262015896003,0.00230189546883611,0.00193082463576206,0.00187717044615936,1.46584189926554,0.281517022620067,0.110272112433197
0.6640625,0.000951708727752801,0.00139965960110837,0.00103910313639721,0.000986034500899219,1.42969836361192,0.278931575893049,0.109555544181723
0.703125,0.000253988848256236,0.000690479967270762,0.000340536283623783,0.000288078411248348,1.3931229420572,0.276228341275207,0.108801646173779
0.7421875,-0.000253438280749732,0.000171513505408008,-0.000167772981468688,-0.000219596319652201,1.35629353445065,0.273412879593196,0.108011389820758
0.78125,-0.000589604209717053,-0.000176219852176877,-0.000504854455643662,-0.000556020928472818,1.31937445526269,0.270490787991077,0.107185776600751
0.8203125,-0.000786573702292428,-0.000384741136425119,-0.000702771147541893,-0.000753259856627122,1.2825052835882,0.26746766781775,0.106325834966063
0.859375,-0.000882759755561227,-0.0004924287183901,-0.000799934305112392,-0.000849725771432246,1.24579653328979,0.264349101688491,0.105432617418512
0.8984375,-0.000915041119863252,-0.00053613512956887,-0.000833220939983884,-0.000882297086788318,1.20933188550037,0.261140638944824,0.10450719775275
0.9375,-0.000912178795732394,-0.000544601410534465,-0.000831390327137161,-0.000879734460938062,1.17317504524895,0.257847786932727,0.103550668439291
0.9765625,-0.000891339754423573,-0.000534978110000008,-0.000811607727400429,-0.00085920451778281,1.13737842739287,0.2544760047202,0.102564138106082
1.015625,-0.000858358248008872,-0.000513084158192379,-0.00077970569972239,-0.000826541157748905,1.10199093376116,0.251030696149199,0.101548729080074
1.0546875,-0.000811126137285622,-0.000476795651070937,-0.000733574432090895,-0.000779635886454375,1.06706288005671,0.247517200227011,0.100505574966087
1.09375,-0.00074460477934625,-0.000421057323366376,-0.000668173633100149,-0.00071344970302595,1.03264731889036,0.243940778368113,0.0994358182621087
1.1328125,-0.000655640230021997,-0.000342698332375261,-0.000580347739088914,-0.000624828303272562,0.998798184317869,0.240306599411067,0.0983406080300927
1.171875,-0.000546072058013624,-0.000243542253052279,-0.000471934733083237,-0.000515610894518326,0.965566522634594,0.236619724260265,0.0972210976545508
1.2109375,-0.000423381308491808,-0.000131056325323306,-0.000350414112672061,-0.00039327815986689,0.932996395225559,0.232885092240987,0.0960784427234481
1.25,-0.000299026732889835,-1.66886353039683e-05,-0.000227243123016526,-0.000269288488611404,0.901121841955655,0.229107510833142,0.0949137990580878
1.2890625,-0.000185357551847895,8.72187602774233e-05,-0.000114769521702731,-0.000155990739745399,0.869965727459592,0.225291649580116,0.093728320904758
1.328125,-9.23430999690661e-05,0.000170700454875508,-2.29612241626672e-05,-6.33538872360575e-05,0.839540588687352,0.221442037966506,0.0925231592837676
1.3671875,-2.5255932063242e-05,0.00022848532418472,4.2910590337738e-05,3.34987325856875e-06,0.809850991295165,0.217563066234804,0.0912994604788515
1.40625,1.60238135301379e-05,0.000260693108545055,8.29671160942302e-05,4.42407606296414e-05,0.780896548071344,0.213658987678074,0.0900583646418347
1.4453125,3.60466355743528e-05,0.000271873508975039,0.000101760142328381,6.38696285410689e-05,0.752674712901044,0.209733920975883,0.0888010044881079
1.484375,4.16998936519535e-05,0.00026891301004313,0.000106178277331801,6.91241887599259e-05,0.725182693053431,0.205791851559236,0.0875285040642298
1.5234375,3.98175979194675e-05,0.00025864490576855,0.000103056738223225,6.68388005449353e-05,0.698418202875335,0.201836631618173,0.0862419775790731
1.5625,3.53140214090187e-05,0.000245982820345006,9.73109629023018e-05,6.19280826020295e-05,0.672379171507477,0.197871978991618,0.0849425282993293
1.6015625,3.03670054967124e-05,0.000233103717434876,9.11199150330521e-05,5.65702182293936e-05,0.647062797602756,0.193901475619676,0.0836312475175206
1.640625,2.47403377079664e-05,0.000219769934165702,8.42484614892246e-05,5.05293328254758e-05,0.622464452011877,0.189928566394706,0.0823092136030554
1.6796875,1.69257305279156e-05,0.00020447090563535,7.51893511507365e-05,4.22974724307631e-05,0.598576866132313,0.185956559116767,0.0809774911448644
1.71875,5.5433737307006e-06,0.00018582363271931,6.25637676813247e-05,3.04951558180672e-05,0.575389862144449,0.181988625924621,0.0796371301885878
1.7578125,-9.57011568867251e-06,0.000163660728316984,4.62092803597887e-05,1.49593242138989e-05,0.55289066041268,0.178027806166246,0.0782891655647826
1.796875,-2.69616200674612e-05,0.000139430720925778,2.75799187569016e-05,-2.85658543963668e-06,0.531064613968861,0.17407701032468,0.0769346162985459
1.8359375,-4.39182940657647e-05,0.00011584156693332,9.38940112408382e-06,-2.0239413638972e-05,0.509896119032576,0.170139024420102,0.0755744850875103
